Year,VWRETD,VWRETX
"2010-06-15",0.023146,0.023112
"2010-06-16",-0.001554,-0.001589
"2010-06-17",0.000888,0.000756
"2010-06-18",0.001802,0.001798
"2010-06-21",-0.002936,-0.002953
"2010-06-22",-0.017851,-0.017980
"2010-06-23",-0.002797,-0.002824
"2010-06-24",-0.016615,-0.016647
"2010-06-25",0.006621,0.006585
"2010-06-28",-0.003217,-0.003471
"2010-06-29",-0.031760,-0.031806
"2010-06-30",-0.008168,-0.008276
"2010-07-01",-0.003838,-0.003999
"2010-07-02",-0.005004,-0.005017
"2010-07-06",0.004090,0.004088
"2010-07-07",0.031555,0.031114
"2010-07-08",0.010327,0.010253
"2010-07-09",0.008791,0.008789
"2010-07-12",-0.001915,-0.001922
"2010-07-13",0.016778,0.016653
"2010-07-14",-0.001757,-0.001782
"2010-07-15",0.000739,0.000735
"2010-07-16",-0.028267,-0.028292
"2010-07-19",0.004000,0.003985
"2010-07-20",0.013144,0.012628
"2010-07-21",-0.012140,-0.012282
"2010-07-22",0.022876,0.022783
"2010-07-23",0.009293,0.009281
"2010-07-26",0.011887,0.011880
"2010-07-27",-0.002189,-0.002189
"2010-07-28",-0.006971,-0.007140
"2010-07-29",-0.001932,-0.002124
"2010-07-30",0.001631,0.001611
"2010-08-02",0.021641,0.021635
"2010-08-03",-0.005344,-0.005375
"2010-08-04",0.007102,0.006824
"2010-08-05",-0.001855,-0.001937
"2010-08-06",-0.004054,-0.004168
"2010-08-09",0.005548,0.005531
"2010-08-10",-0.006737,-0.006797
"2010-08-11",-0.029523,-0.030065
"2010-08-12",-0.003733,-0.003887
"2010-08-13",-0.003048,-0.003107
"2010-08-16",0.000630,0.000571
"2010-08-17",0.014382,0.014199
"2010-08-18",0.002261,0.002101
"2010-08-19",-0.017054,-0.017079
"2010-08-20",-0.004370,-0.004423
"2010-08-23",-0.003646,-0.003681
"2010-08-24",-0.014201,-0.014214
"2010-08-25",0.003462,0.003384
"2010-08-26",-0.005738,-0.005759
"2010-08-27",0.019376,0.019095
"2010-08-30",-0.014180,-0.014391
"2010-08-31",0.001059,0.001015
"2010-09-01",0.029377,0.029268
"2010-09-02",0.009448,0.009357
"2010-09-03",0.012674,0.012655
"2010-09-07",-0.012389,-0.012469
"2010-09-08",0.005750,0.005515
"2010-09-09",0.004066,0.004050
"2010-09-10",0.004971,0.004951
"2010-09-13",0.011176,0.010723
"2010-09-14",-0.000827,-0.000850
"2010-09-15",0.002388,0.002352
"2010-09-16",-0.001211,-0.001357
"2010-09-17",0.000044,0.000040
"2010-09-20",0.014906,0.014884
"2010-09-21",-0.003217,-0.003247
"2010-09-22",-0.004912,-0.005035
"2010-09-23",-0.009675,-0.009679
"2010-09-24",0.021084,0.021055
"2010-09-27",-0.004507,-0.004515
"2010-09-28",0.006219,0.005975
"2010-09-29",-0.001198,-0.001320
"2010-09-30",-0.001691,-0.001753
"2010-10-01",0.005955,0.005832
"2010-10-04",-0.007766,-0.008196
"2010-10-05",0.020137,0.020133
"2010-10-06",0.001460,0.001005
"2010-10-07",-0.002915,-0.002935
"2010-10-08",0.007488,0.007483
"2010-10-11",0.000616,0.000616
"2010-10-12",0.003079,0.003075
"2010-10-13",0.008469,0.008291
"2010-10-14",-0.004160,-0.004170
"2010-10-15",-0.002884,-0.002884
"2010-10-18",0.006982,0.006969
"2010-10-19",-0.017064,-0.017068
"2010-10-20",0.012097,0.011944
"2010-10-21",0.000380,0.000330
"2010-10-22",0.001225,0.001168
"2010-10-25",0.003244,0.003235
"2010-10-26",-0.001222,-0.001222
"2010-10-27",-0.004887,-0.005091
"2010-10-28",0.000865,0.000737
"2010-10-29",0.001894,0.001871
"2010-11-01",0.000448,0.000441
"2010-11-02",0.008425,0.008402
"2010-11-03",0.003540,0.003415
"2010-11-04",0.021289,0.021085
"2010-11-05",0.005150,0.005093
"2010-11-08",-0.001393,-0.001523
"2010-11-09",-0.008933,-0.009261
"2010-11-10",0.005198,0.004932
"2010-11-11",-0.001901,-0.001901
"2010-11-12",-0.012897,-0.012995
"2010-11-15",-0.000930,-0.000994
"2010-11-16",-0.017029,-0.017194
"2010-11-17",0.001306,0.001127
"2010-11-18",0.015608,0.015585
"2010-11-19",0.004489,0.004403
"2010-11-22",-0.002230,-0.002257
"2010-11-23",-0.014119,-0.014163
"2010-11-24",0.014863,0.014818
"2010-11-26",-0.007737,-0.007974
"2010-11-29",-0.000350,-0.000639
"2010-11-30",-0.004712,-0.004761
"2010-12-01",0.021207,0.021055
"2010-12-02",0.012431,0.012403
"2010-12-03",0.003622,0.003494
"2010-12-06",-0.000527,-0.000582
"2010-12-07",0.000115,0.000090
"2010-12-08",0.000984,0.000695
"2010-12-09",0.004119,0.004028
"2010-12-10",0.006064,0.006034
"2010-12-13",0.001375,0.001039
"2010-12-14",-0.000016,-0.000061
"2010-12-15",-0.005592,-0.005635
"2010-12-16",0.005374,0.005212
"2010-12-17",0.001197,0.001176
"2010-12-20",0.001724,0.001707
"2010-12-21",0.007245,0.007100
"2010-12-22",0.003782,0.003637
"2010-12-23",-0.000860,-0.000953
"2010-12-27",0.000574,0.000545
"2010-12-28",0.001262,0.001222
"2010-12-29",0.002870,0.002584
"2010-12-30",-0.000616,-0.000655
"2010-12-31",0.000588,0.000544
"2011-01-03",0.010506,0.010486
"2011-01-04",-0.003669,-0.003728
"2011-01-05",0.005019,0.004906
"2011-01-06",-0.003722,-0.004053
"2011-01-07",-0.001635,-0.001636
"2011-01-10",-0.001527,-0.001529
"2011-01-11",0.005419,0.005411
"2011-01-12",0.009338,0.009194
"2011-01-13",-0.002098,-0.002102
"2011-01-14",0.006686,0.006674
"2011-01-18",0.001805,0.001778
"2011-01-19",-0.011773,-0.011897
"2011-01-20",-0.002407,-0.002413
"2011-01-21",0.003460,0.003438
"2011-01-24",0.005257,0.005202
"2011-01-25",-0.000538,-0.000564
"2011-01-26",0.007217,0.007181
"2011-01-27",0.001322,0.001190
"2011-01-28",-0.015422,-0.015478
"2011-01-31",0.008429,0.008425
"2011-02-01",0.016913,0.016898
"2011-02-02",-0.002841,-0.003032
"2011-02-03",0.003037,0.002928
"2011-02-04",0.001306,0.001284
"2011-02-07",0.006595,0.006588
"2011-02-08",0.004408,0.004130
"2011-02-09",-0.003450,-0.003601
"2011-02-10",0.001830,0.001750
"2011-02-11",0.005976,0.005768
"2011-02-14",0.003523,0.003343
"2011-02-15",-0.003050,-0.003076
"2011-02-16",0.007583,0.007375
"2011-02-17",0.004390,0.004263
"2011-02-18",0.001279,0.001253
"2011-02-22",-0.019723,-0.019733
"2011-02-23",-0.005490,-0.005520
"2011-02-24",-0.001615,-0.001849
"2011-02-25",0.012192,0.011931
"2011-02-28",0.006694,0.006638
"2011-03-01",-0.015040,-0.015050
"2011-03-02",0.002402,0.002212
"2011-03-03",0.015974,0.015910
"2011-03-04",-0.006553,-0.006567
"2011-03-07",-0.008293,-0.008329
"2011-03-08",0.008650,0.008466
"2011-03-09",-0.001615,-0.001795
"2011-03-10",-0.020203,-0.020213
"2011-03-11",0.007567,0.007174
"2011-03-14",-0.005615,-0.005639
"2011-03-15",-0.010673,-0.010693
"2011-03-16",-0.016485,-0.016547
"2011-03-17",0.013741,0.013706
"2011-03-18",0.005304,0.005298
"2011-03-21",0.016057,0.016054
"2011-03-22",-0.003407,-0.003530
"2011-03-23",0.002179,0.002162
"2011-03-24",0.007377,0.007324
"2011-03-25",0.003360,0.003357
"2011-03-28",-0.002943,-0.002947
"2011-03-29",0.006520,0.006239
"2011-03-30",0.008500,0.008390
"2011-03-31",-0.001403,-0.001405
"2011-04-01",0.006181,0.006080
"2011-04-04",0.001415,0.001327
"2011-04-05",0.001393,0.001381
"2011-04-06",0.001289,0.000926
"2011-04-07",-0.002493,-0.002555
"2011-04-08",-0.003109,-0.003111
"2011-04-11",-0.004796,-0.004799
"2011-04-12",-0.009134,-0.009151
"2011-04-13",-0.000098,-0.000252
"2011-04-14",0.000570,0.000555
"2011-04-15",0.004723,0.004712
"2011-04-18",-0.011911,-0.011923
"2011-04-19",0.006345,0.006309
"2011-04-20",0.012173,0.012145
"2011-04-21",0.005515,0.005442
"2011-04-25",-0.002875,-0.002883
"2011-04-26",0.008605,0.008602
"2011-04-27",0.005516,0.005276
"2011-04-28",0.003622,0.003526
"2011-04-29",0.003794,0.003774
"2011-05-02",-0.003219,-0.003258
"2011-05-03",-0.006232,-0.006245
"2011-05-04",-0.008758,-0.008918
"2011-05-05",-0.010313,-0.010377
"2011-05-06",0.004519,0.004403
"2011-05-09",0.006175,0.006169
"2011-05-10",0.008007,0.007972
"2011-05-11",-0.012786,-0.013402
"2011-05-12",0.003549,0.003413
"2011-05-13",-0.008080,-0.008136
"2011-05-16",-0.004311,-0.004373
"2011-05-17",-0.000978,-0.001128
"2011-05-18",0.010452,0.010259
"2011-05-19",0.002436,0.002353
"2011-05-20",-0.006928,-0.006986
"2011-05-23",-0.012374,-0.012392
"2011-05-24",0.000522,0.000511
"2011-05-25",0.004794,0.004752
"2011-05-26",0.004555,0.004315
"2011-05-27",0.005156,0.004882
"2011-05-31",0.009240,0.009223
"2011-06-01",-0.023455,-0.023580
"2011-06-02",-0.001141,-0.001194
"2011-06-03",-0.008073,-0.008119
"2011-06-06",-0.013153,-0.013197
"2011-06-07",0.000228,0.000177
"2011-06-08",-0.004985,-0.005195
"2011-06-09",0.008703,0.008693
"2011-06-10",-0.013828,-0.013839
"2011-06-13",-0.000465,-0.000915
"2011-06-14",0.013779,0.013715
"2011-06-15",-0.017443,-0.017511
"2011-06-16",0.000734,0.000577
"2011-06-17",0.003537,0.003533
"2011-06-20",0.005606,0.005592
"2011-06-21",0.014495,0.014382
"2011-06-22",-0.005328,-0.005376
"2011-06-23",-0.004926,-0.004932
"2011-06-24",-0.010187,-0.010214
"2011-06-27",0.006897,0.006894
"2011-06-28",0.013368,0.013041
"2011-06-29",0.010195,0.010067
"2011-06-30",0.009243,0.009192
"2011-07-01",0.013430,0.013287
"2011-07-05",-0.001370,-0.001378
"2011-07-06",0.000590,0.000256
"2011-07-07",0.009890,0.009815
"2011-07-08",-0.006995,-0.006998
"2011-07-11",-0.019451,-0.019452
"2011-07-12",-0.003025,-0.003037
"2011-07-13",0.004599,0.004460
"2011-07-14",-0.006843,-0.006865
"2011-07-15",0.005102,0.005101
"2011-07-18",-0.009939,-0.009976
"2011-07-19",0.014980,0.014973
"2011-07-20",0.001150,0.001015
"2011-07-21",0.013933,0.013864
"2011-07-22",-0.000630,-0.000707
"2011-07-25",-0.006693,-0.006702
"2011-07-26",-0.005734,-0.005734
"2011-07-27",-0.020493,-0.020598
"2011-07-28",-0.004016,-0.004149
"2011-07-29",-0.006404,-0.006457
"2011-08-01",-0.003666,-0.003670
"2011-08-02",-0.026129,-0.026142
"2011-08-03",0.003908,0.003606
"2011-08-04",-0.050769,-0.050826
"2011-08-05",-0.003441,-0.003462
"2011-08-08",-0.070392,-0.070519
"2011-08-09",0.051957,0.051914
"2011-08-10",-0.039245,-0.039701
"2011-08-11",0.046231,0.045965
"2011-08-12",0.004562,0.004539
"2011-08-15",0.024303,0.024170
"2011-08-16",-0.011083,-0.011144
"2011-08-17",0.002305,0.002030
"2011-08-18",-0.044708,-0.044765
"2011-08-19",-0.015687,-0.015735
"2011-08-22",-0.000777,-0.000826
"2011-08-23",0.032763,0.032748
"2011-08-24",0.013315,0.013198
"2011-08-25",-0.015402,-0.015425
"2011-08-26",0.014123,0.013992
"2011-08-29",0.029515,0.029382
"2011-08-30",0.003108,0.002857
"2011-08-31",0.006124,0.006016
"2011-09-01",-0.012193,-0.012293
"2011-09-02",-0.025440,-0.025488
"2011-09-06",-0.009833,-0.009883
"2011-09-07",0.029821,0.029595
"2011-09-08",-0.012079,-0.012131
"2011-09-09",-0.027912,-0.027927
"2011-09-12",0.002591,0.002548
"2011-09-13",0.009761,0.009285
"2011-09-14",0.012466,0.012428
"2011-09-15",0.016694,0.016523
"2011-09-16",0.002798,0.002767
"2011-09-19",-0.013014,-0.013020
"2011-09-20",-0.003190,-0.003231
"2011-09-21",-0.032781,-0.032833
"2011-09-22",-0.035238,-0.035252
"2011-09-23",0.004944,0.004826
"2011-09-26",0.024919,0.024889
"2011-09-27",0.013097,0.013086
"2011-09-28",-0.024495,-0.024890
"2011-09-29",0.011919,0.011843
"2011-09-30",-0.024460,-0.024512
"2011-10-03",-0.032395,-0.032485
"2011-10-04",0.022915,0.022821
"2011-10-05",0.018943,0.018474
"2011-10-06",0.021350,0.021247
"2011-10-07",-0.011148,-0.011153
"2011-10-10",0.034580,0.034580
"2011-10-11",-0.000509,-0.000541
"2011-10-12",0.012957,0.012757
"2011-10-13",-0.005629,-0.005724
"2011-10-14",0.017854,0.017851
"2011-10-17",-0.021447,-0.021482
"2011-10-18",0.022444,0.022443
"2011-10-19",-0.012398,-0.012554
"2011-10-20",0.006124,0.006089
"2011-10-21",0.020796,0.020770
"2011-10-24",0.014859,0.014788
"2011-10-25",-0.019816,-0.019819
"2011-10-26",0.013823,0.013809
"2011-10-27",0.037589,0.037423
"2011-10-28",0.000590,0.000518
"2011-10-31",-0.026462,-0.026469
"2011-11-01",-0.029359,-0.029368
"2011-11-02",0.018684,0.018532
"2011-11-03",0.018682,0.018525
"2011-11-04",-0.006017,-0.006044
"2011-11-07",0.005171,0.005102
"2011-11-08",0.011293,0.010712
"2011-11-09",-0.038062,-0.038182
"2011-11-10",0.009535,0.009323
"2011-11-11",0.019781,0.019781
"2011-11-14",-0.009756,-0.009925
"2011-11-15",0.002520,0.002471
"2011-11-16",-0.014680,-0.014953
"2011-11-17",-0.016593,-0.016615
"2011-11-18",0.001216,0.001129
"2011-11-21",-0.018706,-0.018749
"2011-11-22",-0.005138,-0.005473
"2011-11-23",-0.023279,-0.023314
"2011-11-25",-0.002409,-0.002559
"2011-11-28",0.029504,0.029328
"2011-11-29",0.004405,0.004049
"2011-11-30",0.045213,0.045063
"2011-12-01",-0.003445,-0.003490
"2011-12-02",0.000052,0.000009
"2011-12-05",0.010348,0.010299
"2011-12-06",0.001253,0.001228
"2011-12-07",0.002368,0.002029
"2011-12-08",-0.023855,-0.023971
"2011-12-09",0.017537,0.017526
"2011-12-12",-0.016090,-0.016140
"2011-12-13",-0.010948,-0.011277
"2011-12-14",-0.011835,-0.011968
"2011-12-15",0.004774,0.004665
"2011-12-16",0.004703,0.004668
"2011-12-19",-0.012852,-0.012862
"2011-12-20",0.029950,0.029799
"2011-12-21",0.005442,0.005397
"2011-12-22",0.009401,0.009160
"2011-12-23",0.008248,0.008211
"2011-12-27",-0.000578,-0.000650
"2011-12-28",-0.013717,-0.014069
"2011-12-29",0.011344,0.011257
"2011-12-30",-0.002591,-0.002613
"2012-01-03",0.016154,0.016094
"2012-01-04",-0.000700,-0.000891
"2012-01-05",0.001525,0.001519
"2012-01-06",-0.004270,-0.004610
"2012-01-09",0.003402,0.003398
"2012-01-10",0.010701,0.010689
"2012-01-11",0.000343,0.000213
"2012-01-12",0.002491,0.002452
"2012-01-13",-0.005393,-0.005394
"2012-01-17",0.003003,0.002992
"2012-01-18",0.011398,0.011243
"2012-01-19",0.005382,0.005349
"2012-01-20",0.001268,0.001240
"2012-01-23",0.002241,0.002225
"2012-01-24",-0.001236,-0.001318
"2012-01-25",0.009185,0.009167
"2012-01-26",-0.005364,-0.005410
"2012-01-27",-0.000477,-0.000627
"2012-01-30",-0.004307,-0.004370
"2012-01-31",-0.000633,-0.000641
"2012-02-01",0.011051,0.010819
"2012-02-02",0.001093,0.001001
"2012-02-03",0.014787,0.014678
"2012-02-06",-0.000857,-0.000865
"2012-02-07",0.001380,0.001357
"2012-02-08",0.001669,0.001348
"2012-02-09",0.000225,0.000191
"2012-02-10",-0.008330,-0.008347
"2012-02-13",0.006787,0.006530
"2012-02-14",-0.002092,-0.002208
"2012-02-15",-0.003991,-0.004345
"2012-02-16",0.011929,0.011770
"2012-02-17",0.002637,0.002544
"2012-02-21",0.000223,0.000206
"2012-02-22",-0.002751,-0.002823
"2012-02-23",0.005066,0.004892
"2012-02-24",0.001283,0.001162
"2012-02-27",0.000999,0.000888
"2012-02-28",0.001596,0.001410
"2012-02-29",-0.005067,-0.005188
"2012-03-01",0.006666,0.006572
"2012-03-02",-0.005033,-0.005075
"2012-03-05",-0.003157,-0.003228
"2012-03-06",-0.018597,-0.018636
"2012-03-07",0.007688,0.007413
"2012-03-08",0.010582,0.010375
"2012-03-09",0.004089,0.004087
"2012-03-12",-0.001090,-0.001144
"2012-03-13",0.017671,0.017222
"2012-03-14",-0.004999,-0.005055
"2012-03-15",0.007013,0.006963
"2012-03-16",0.001900,0.001859
"2012-03-19",0.003021,0.003017
"2012-03-20",-0.005258,-0.005278
"2012-03-21",-0.001580,-0.001633
"2012-03-22",-0.009381,-0.009458
"2012-03-23",0.005259,0.005259
"2012-03-26",0.012966,0.012939
"2012-03-27",-0.004642,-0.004763
"2012-03-28",-0.005616,-0.005973
"2012-03-29",-0.001585,-0.001624
"2012-03-30",0.004789,0.004705
"2012-04-02",0.007712,0.007625
"2012-04-03",-0.005128,-0.005325
"2012-04-04",-0.010826,-0.010860
"2012-04-05",-0.002390,-0.002719
"2012-04-09",-0.011852,-0.011862
"2012-04-10",-0.018486,-0.018508
"2012-04-11",0.008695,0.008523
"2012-04-12",0.015956,0.015911
"2012-04-13",-0.011901,-0.011918
"2012-04-16",0.001770,0.001755
"2012-04-17",0.014151,0.014145
"2012-04-18",-0.004106,-0.004118
"2012-04-19",-0.003594,-0.003662
"2012-04-20",0.002725,0.002702
"2012-04-23",-0.009513,-0.009593
"2012-04-24",0.005226,0.005220
"2012-04-25",0.011059,0.010926
"2012-04-26",0.006859,0.006714
"2012-04-27",0.003267,0.003193
"2012-04-30",-0.003416,-0.003432
"2012-05-01",0.006131,0.006126
"2012-05-02",-0.003682,-0.003863
"2012-05-03",-0.009594,-0.009715
"2012-05-04",-0.013914,-0.013973
"2012-05-07",0.000555,0.000513
"2012-05-08",-0.005668,-0.005815
"2012-05-09",-0.006880,-0.007268
"2012-05-10",0.003964,0.003684
"2012-05-11",-0.003554,-0.003755
"2012-05-14",-0.012680,-0.012769
"2012-05-15",-0.006952,-0.007009
"2012-05-16",-0.004275,-0.004596
"2012-05-17",-0.014854,-0.014978
"2012-05-18",-0.007139,-0.007142
"2012-05-21",0.015844,0.015819
"2012-05-22",0.000598,0.000514
"2012-05-23",0.002637,0.002561
"2012-05-24",0.002588,0.002433
"2012-05-25",-0.001959,-0.001982
"2012-05-29",0.011278,0.011089
"2012-05-30",-0.017227,-0.017492
"2012-05-31",-0.001593,-0.001711
"2012-06-01",-0.024311,-0.024426
"2012-06-04",-0.002855,-0.002895
"2012-06-05",0.008380,0.008339
"2012-06-06",0.022846,0.022601
"2012-06-07",-0.000225,-0.000323
"2012-06-08",0.006587,0.006563
"2012-06-11",-0.013211,-0.013261
"2012-06-12",0.011594,0.011572
"2012-06-13",-0.006709,-0.007235
"2012-06-14",0.010776,0.010745
"2012-06-15",0.009421,0.009411
"2012-06-18",0.000355,0.000323
"2012-06-19",0.011876,0.011850
"2012-06-20",-0.002075,-0.002142
"2012-06-21",-0.023289,-0.023438
"2012-06-22",0.006039,0.006029
"2012-06-25",-0.014738,-0.014850
"2012-06-26",0.004763,0.004730
"2012-06-27",0.009752,0.009410
"2012-06-28",0.000115,0.000053
"2012-06-29",0.024406,0.024214
"2012-07-02",0.003192,0.003076
"2012-07-03",0.009004,0.008780
"2012-07-05",-0.005415,-0.005430
"2012-07-06",-0.008979,-0.009309
"2012-07-09",-0.002504,-0.002520
"2012-07-10",-0.008510,-0.008525
"2012-07-11",0.001160,0.001022
"2012-07-12",-0.004135,-0.004176
"2012-07-13",0.015758,0.015734
"2012-07-16",-0.002151,-0.002153
"2012-07-17",0.007493,0.007488
"2012-07-18",0.004962,0.004816
"2012-07-19",0.001124,0.001018
"2012-07-20",-0.009001,-0.009034
"2012-07-23",-0.009421,-0.009450
"2012-07-24",-0.009453,-0.009521
"2012-07-25",0.001688,0.001663
"2012-07-26",0.016623,0.016594
"2012-07-27",0.018299,0.018158
"2012-07-30",0.000160,0.000092
"2012-07-31",-0.005982,-0.005992
"2012-08-01",-0.003797,-0.003997
"2012-08-02",-0.008592,-0.008735
"2012-08-03",0.019165,0.019076
"2012-08-06",0.002302,0.002289
"2012-08-07",0.005876,0.005846
"2012-08-08",0.000710,0.000336
"2012-08-09",0.001140,0.000900
"2012-08-10",0.002306,0.002280
"2012-08-13",-0.002586,-0.002858
"2012-08-14",0.000453,0.000414
"2012-08-15",0.002247,0.001889
"2012-08-16",0.007115,0.007037
"2012-08-17",0.002130,0.002102
"2012-08-20",-0.000913,-0.000961
"2012-08-21",-0.002539,-0.002593
"2012-08-22",-0.001023,-0.001115
"2012-08-23",-0.007975,-0.008006
"2012-08-24",0.005824,0.005635
"2012-08-27",-0.001072,-0.001093
"2012-08-28",-0.000026,-0.000086
"2012-08-29",0.000930,0.000661
"2012-08-30",-0.006997,-0.007201
"2012-08-31",0.005619,0.005597
"2012-09-04",0.000007,-0.000109
"2012-09-05",-0.000288,-0.000500
"2012-09-06",0.019345,0.019157
"2012-09-07",0.007076,0.007026
"2012-09-10",-0.004246,-0.004292
"2012-09-11",0.004481,0.004472
"2012-09-12",0.002428,0.002022
"2012-09-13",0.016133,0.015994
"2012-09-14",0.005266,0.005253
"2012-09-17",-0.005555,-0.005562
"2012-09-18",-0.002418,-0.002461
"2012-09-19",0.001349,0.001306
"2012-09-20",-0.001885,-0.002041
"2012-09-21",0.000186,0.000170
"2012-09-24",-0.002176,-0.002205
"2012-09-25",-0.010073,-0.010176
"2012-09-26",-0.004864,-0.005173
"2012-09-27",0.008896,0.008782
"2012-09-28",-0.003705,-0.003759
"2012-10-01",0.003877,0.003802
"2012-10-02",0.000761,0.000755
"2012-10-03",0.001987,0.001768
"2012-10-04",0.008766,0.008749
"2012-10-05",0.001342,0.001026
"2012-10-08",-0.002201,-0.002201
"2012-10-09",-0.008320,-0.008352
"2012-10-10",-0.006135,-0.006201
"2012-10-11",0.002483,0.002257
"2012-10-12",-0.004047,-0.004073
"2012-10-15",0.007841,0.007832
"2012-10-16",0.009439,0.009436
"2012-10-17",0.006548,0.006434
"2012-10-18",-0.000278,-0.000396
"2012-10-19",-0.013935,-0.013956
"2012-10-22",-0.001099,-0.001133
"2012-10-23",-0.014356,-0.014466
"2012-10-24",-0.002681,-0.002687
"2012-10-25",0.004031,0.004013
"2012-10-26",-0.002197,-0.002204
"2012-10-31",0.004292,0.003939
"2012-11-01",0.010549,0.010438
"2012-11-02",-0.009062,-0.009124
"2012-11-05",0.001101,0.001003
"2012-11-06",0.009213,0.009004
"2012-11-07",-0.020911,-0.021618
"2012-11-08",-0.011171,-0.011218
"2012-11-09",0.000335,0.000287
"2012-11-12",-0.000161,-0.000161
"2012-11-13",-0.003673,-0.003885
"2012-11-14",-0.015591,-0.015968
"2012-11-15",-0.002700,-0.002918
"2012-11-16",0.006302,0.006196
"2012-11-19",0.018708,0.018552
"2012-11-20",0.001258,0.001145
"2012-11-21",0.003200,0.003167
"2012-11-23",0.012531,0.012401
"2012-11-26",-0.003336,-0.003388
"2012-11-27",-0.004954,-0.005012
"2012-11-28",0.007608,0.007240
"2012-11-29",0.004930,0.004737
"2012-11-30",0.000655,0.000643
"2012-12-03",-0.004935,-0.004997
"2012-12-04",-0.001237,-0.001367
"2012-12-05",0.004714,0.004354
"2012-12-06",0.002036,0.001603
"2012-12-07",0.004636,0.004550
"2012-12-10",0.001014,0.000865
"2012-12-11",0.004578,0.004558
"2012-12-12",0.001069,0.000767
"2012-12-13",-0.005475,-0.005829
"2012-12-14",-0.002151,-0.002241
"2012-12-17",0.009675,0.009655
"2012-12-18",0.010577,0.010309
"2012-12-19",-0.005322,-0.005449
"2012-12-20",0.006141,0.005915
"2012-12-21",-0.008467,-0.008539
"2012-12-24",-0.002136,-0.002248
"2012-12-26",-0.004405,-0.004517
"2012-12-27",-0.000663,-0.000926
"2012-12-28",-0.009905,-0.010024
"2012-12-31",0.015883,0.015877
"2013-01-02",0.023714,0.023482
"2013-01-03",-0.001008,-0.001009
"2013-01-04",0.007537,0.007536
"2013-01-07",-0.003130,-0.003133
"2013-01-08",-0.002290,-0.002598
"2013-01-09",0.003093,0.003076
"2013-01-10",0.007515,0.007505
"2013-01-11",0.000055,-0.000075
"2013-01-14",0.000284,0.000281
"2013-01-15",0.003374,0.003353
"2013-01-16",-0.001664,-0.001775
"2013-01-17",0.005996,0.005975
"2013-01-18",0.004228,0.004209
"2013-01-22",0.006067,0.005962
"2013-01-23",-0.000563,-0.000591
"2013-01-24",0.003388,0.003350
"2013-01-25",0.005265,0.005262
"2013-01-28",-0.002048,-0.002082
"2013-01-29",0.005051,0.004920
"2013-01-30",-0.004309,-0.004615
"2013-01-31",-0.001070,-0.001140
"2013-02-01",0.008865,0.008799
"2013-02-04",-0.010017,-0.010053
"2013-02-05",0.008170,0.008085
"2013-02-06",0.002046,0.001884
"2013-02-07",-0.002466,-0.002700
"2013-02-08",0.004428,0.004422
"2013-02-11",-0.001082,-0.001122
"2013-02-12",0.003437,0.003379
"2013-02-13",0.000826,0.000336
"2013-02-14",0.001008,0.000838
"2013-02-15",-0.001870,-0.001974
"2013-02-19",0.007073,0.007012
"2013-02-20",-0.012928,-0.012979
"2013-02-21",-0.006183,-0.006416
"2013-02-22",0.008521,0.008391
"2013-02-25",-0.018520,-0.018544
"2013-02-26",0.006093,0.005924
"2013-02-27",0.013326,0.013077
"2013-02-28",-0.000508,-0.000580
"2013-03-01",0.001487,0.001449
"2013-03-04",0.003842,0.003824
"2013-03-05",0.008208,0.008155
"2013-03-06",0.002203,0.001986
"2013-03-07",0.002146,0.002012
"2013-03-08",0.005378,0.005263
"2013-03-11",0.002832,0.002759
"2013-03-12",-0.001609,-0.001684
"2013-03-13",0.001035,0.000568
"2013-03-14",0.006644,0.006592
"2013-03-15",-0.001106,-0.001108
"2013-03-18",-0.006094,-0.006108
"2013-03-19",-0.003020,-0.003072
"2013-03-20",0.007296,0.007283
"2013-03-21",-0.007089,-0.007120
"2013-03-22",0.005705,0.005703
"2013-03-25",-0.003021,-0.003022
"2013-03-26",0.008068,0.007668
"2013-03-27",-0.000644,-0.000741
"2013-03-28",0.004532,0.004472
"2013-04-01",-0.004409,-0.004483
"2013-04-02",0.002412,0.002402
"2013-04-03",-0.012423,-0.012600
"2013-04-04",0.004329,0.004324
"2013-04-05",-0.002899,-0.002911
"2013-04-08",0.007252,0.006955
"2013-04-09",0.003283,0.003252
"2013-04-10",0.010040,0.009973
"2013-04-11",0.004107,0.003990
"2013-04-12",-0.004136,-0.004178
"2013-04-15",-0.026101,-0.026107
"2013-04-16",0.014788,0.014784
"2013-04-17",-0.013769,-0.013822
"2013-04-18",-0.004125,-0.004158
"2013-04-19",0.008513,0.008462
"2013-04-22",0.002857,0.002836
"2013-04-23",0.010323,0.010263
"2013-04-24",0.002630,0.002509
"2013-04-25",0.004532,0.004447
"2013-04-26",-0.002303,-0.002405
"2013-04-29",0.007023,0.006962
"2013-04-30",0.003383,0.003374
"2013-05-01",-0.011223,-0.011399
"2013-05-02",0.008639,0.008492
"2013-05-03",0.010278,0.010220
"2013-05-06",0.002185,0.002094
"2013-05-07",0.006718,0.006669
"2013-05-08",0.005056,0.004528
"2013-05-09",-0.004511,-0.004771
"2013-05-10",0.003952,0.003900
"2013-05-13",-0.001007,-0.001143
"2013-05-14",0.010339,0.010242
"2013-05-15",0.004734,0.004451
"2013-05-16",-0.005610,-0.005675
"2013-05-17",0.009774,0.009748
"2013-05-20",0.000918,0.000887
"2013-05-21",0.001715,0.001679
"2013-05-22",-0.009307,-0.009442
